업소명,민박업소형태,주소,지방행정데이터인허가번호,지방행정데이터인허가일자,영업상태,latitude,longitude
스테이코리아,외국인관광도시민박업,"서울특별시 마포구 월드컵로5길 52, 2층 201호 (합정동)",CDFI2262212026000126,2026-03-09,영업/정상(영업중),37.551451227381,126.90922952402
라일락 홍대,외국인관광도시민박업,"서울특별시 마포구 동교로19길 76, 302호 (성산동)",CDFI2262212024000415,2024-11-26,영업/정상(영업중),37.5585960236279,126.916779569302
써니즈 하우스,외국인관광도시민박업,"서울특별시 마포구 신촌로24길 16-10, 2층 (노고산동)",CDFI2262212026000096,2026-02-25,영업/정상(영업중),37.5555630355786,126.941095781291
스테이어 합정,외국인관광도시민박업,"서울특별시 마포구 동교로 44-6, 지층 101호 (합정동)",CDFI2262212026000107,2026-02-26,영업/정상(영업중),37.5524691334889,126.907091322732
스테이코리아2,외국인관광도시민박업,"서울특별시 마포구 월드컵로5길 52, 2층 202호 (합정동)",CDFI2262212026000127,2026-03-09,영업/정상(영업중),37.551451227381,126.90922952402
소울 오브 서울,외국인관광도시민박업,"서울특별시 은평구 갈현로45길 30, 1층 나호 (갈현동)",CDFI2262212026000014,2026-02-25,영업/정상(영업중),37.6278717537864,126.916039571106
우즈맨션,외국인관광도시민박업,"서울특별시 마포구 와우산로 8-9, B01호 (상수동)",CDFI2262212026000099,2026-02-25,영업/정상(영업중),37.5453591142021,126.92345601539
비파인,외국인관광도시민박업,"서울특별시 구로구 도림로12길 15-3, 301호 (구로동)",CDFI2262212026000006,2026-02-09,영업/정상(영업중),37.4868805234638,126.889004103428
클로이 게스트하우스,외국인관광도시민박업,"서울특별시 구로구 구로동로50길 34-2, 101호 (구로동)",CDFI2262212026000007,2026-02-09,영업/정상(영업중),37.4984326681326,126.883094485317
BTS Guest house,외국인관광도시민박업,"서울특별시 마포구 잔다리로9길 3, 301호 (서교동, 수정빌라)",CDFI2262212026000100,2026-02-25,영업/정상(영업중),37.5574017634876,126.91341243179
Stay Woonie,외국인관광도시민박업,"서울특별시 관악구 은천로9길 14, 202호 (봉천동)",CDFI2262212024000013,2024-03-05,영업/정상(영업중),37.4867629601055,126.940825559131
누리,외국인관광도시민박업,"서울특별시 광진구 구의로1길 21, B102호 (구의동)",CDFI2262212025000037,2025-06-02,영업/정상(영업중),37.5389449102209,127.087063168845
스테이 서온,외국인관광도시민박업,"서울특별시 마포구 양화로1길 71-7, 2층 301호 (합정동)",CDFI2262212026000039,2026-01-29,영업/정상(영업중),37.5517129865992,126.908903623167
파크엔드스테이,외국인관광도시민박업,"서울특별시 마포구 동교로51길 117-4, 2층 201호 (연남동)",CDFI2262212026000093,2026-02-25,영업/정상(영업중),37.5663787800679,126.920498820082
석촌다락,외국인관광도시민박업,"서울특별시 송파구 가락로23길 14-27, 202호 (송파동)",CDFI2262212026000013,2026-02-04,영업/정상(영업중),37.5049797059691,127.112195390253
Leaf Stay,외국인관광도시민박업,"서울특별시 관악구 조원로 162-1, B01호 (신림동)",CDFI2262212026000038,2026-02-09,영업/정상(영업중),37.4857895965945,126.920411641593
홍대 가(家)스테이,외국인관광도시민박업,"서울특별시 마포구 와우산로 144-10, B1호 (창전동, 삼익빌라)",CDFI2262212026000101,2026-02-25,영업/정상(영업중),37.5536134311294,126.929536037018
온유,외국인관광도시민박업,"서울특별시 송파구 삼학사로4길 27, B01호 (석촌동)",CDFI2262212025000063,2025-09-23,영업/정상(영업중),37.4996371119485,127.099838527177
메종 드 도산,외국인관광도시민박업,"서울특별시 강남구 언주로164길 15-6, 203호 (신사동)",CDFI2262212026000060,2026-02-09,영업/정상(영업중),37.5257257375333,127.03503995123
송파스테이,외국인관광도시민박업,"서울특별시 송파구 백제고분로43길 15-1, 지층 B03호 (송파동)",CDFI2262212026000014,2026-02-04,영업/정상(영업중),37.5086090197344,127.108849593329
스테이 윤슬,외국인관광도시민박업,"서울특별시 성북구 동소문로11길 27-3, 301호 (동소문동4가)",CDFI2262212024000037,2024-12-09,영업/정상(영업중),37.5925352564966,127.011477508086
호호맨션(HOHO MANSION),외국인관광도시민박업,"서울특별시 송파구 삼학사로8길 24-1, 201호 (석촌동)",CDFI2262212026000001,2026-01-05,영업/정상(영업중),37.5001062134206,127.099580176254
제이투어스,외국인관광도시민박업,"서울특별시 송파구 거마로9길 4, 리안에스피 403호 (거여동)",CDFI2262212026000005,2026-01-08,영업/정상(영업중),37.4960840506828,127.145364552977
3베드 레지던스역삼,외국인관광도시민박업,"서울특별시 강남구 역삼로17길 35, 402호 (역삼동, 더클래스)",CDFI2262212026000059,2026-02-09,영업/정상(영업중),37.4971520195133,127.036486527622
푸푸하우스 응암점,외국인관광도시민박업,"서울특별시 은평구 역말로4길 17, B02호 (역촌동)",CDFI2262212026000008,2026-02-09,영업/정상(영업중),37.6040467103167,126.913006990287
윤스테이,외국인관광도시민박업,"서울특별시 송파구 백제고분로34길 3-14, 302호 (석촌동)",CDFI2262212026000010,2026-01-27,영업/정상(영업중),37.5020533738816,127.099583440743
루키's 스테이,외국인관광도시민박업,"서울특별시 강남구 언주로164길 15-6, 305호 (신사동)",CDFI2262212026000058,2026-02-09,영업/정상(영업중),37.5257257375333,127.03503995123
우든 슬로우 스테이,외국인관광도시민박업,"서울특별시 동대문구 천호대로 7-10, 4층 2호 (신설동)",CDFI2262212026000004,2026-02-09,영업/정상(영업중),37.5753932388711,127.02487172271
스테이 감,외국인관광도시민박업,"서울특별시 동대문구 망우로12라길 38, 203호 (휘경동, 로즈힐)",CDFI2262212026000003,2026-02-09,영업/정상(영업중),37.5862080024805,127.058624362869
송파 스테이 110,외국인관광도시민박업,"서울특별시 송파구 가락로23길 14-27, 201호 (송파동)",CDFI2262212026000012,2026-02-04,영업/정상(영업중),37.5049797059691,127.112195390253
어반스테이 송파(Urban Stay_Songpa),외국인관광도시민박업,"서울특별시 송파구 오금로27길 25-15, 지하1층 1호 (방이동)",CDFI2262212026000009,2026-01-22,영업/정상(영업중),37.508392454022,127.119085030007
솔린스테이,외국인관광도시민박업,"서울특별시 용산구 청파로57가길 5, 302호 (청파동2가)",CDFI2262212026000030,2026-02-13,영업/정상(영업중),37.5468233161007,126.968552747578
캉스하우스,외국인관광도시민박업,"서울특별시 마포구 성미산로3나길 18, 1층 (성산동)",CDFI2262212026000146,2026-03-11,영업/정상(영업중),37.5602537925077,126.908531387392
Hangang 204,외국인관광도시민박업,"서울특별시 용산구 이촌로18길 11-26, A동 204호 (이촌동, 새마을연립)",CDFI2262212026000045,2026-03-10,영업/정상(영업중),37.5257338690531,126.955644935316
로렐스테이,외국인관광도시민박업,"서울특별시 송파구 삼학사로8길 26, B01호 (석촌동)",CDFI2262212026000018,2026-02-13,영업/정상(영업중),37.5001235848351,127.099708330025
미까사,외국인관광도시민박업,"서울특별시 송파구 삼학사로8길 23, 303호 (석촌동)",CDFI2262212026000015,2026-02-11,영업/정상(영업중),37.5003147602102,127.099409008685
망원 데이데이,외국인관광도시민박업,"서울특별시 마포구 희우정로 93-1, 2층 (망원동)",CDFI2262212026000142,2026-03-11,영업/정상(영업중),37.5536573542105,126.902273419615
Ms. Kim's DDM HOUSE,외국인관광도시민박업,"서울특별시 동대문구 천호대로24길 38, 102호 (용두동)",CDFI2262212026000011,2026-03-10,영업/정상(영업중),37.5721915610926,127.033577335014
엠케이코하우징,외국인관광도시민박업,"서울특별시 서대문구 연희로12길 28-15, 201호 (연희동)",CDFI2262212026000045,2026-03-11,영업/정상(영업중),37.5663403827508,126.932801574829
해피하우스2,외국인관광도시민박업,"서울특별시 마포구 방울내로9길 34, 2층 201호 (망원동)",CDFI2262212026000143,2026-03-11,영업/정상(영업중),37.5619274638303,126.903085685912
휘게,외국인관광도시민박업,"서울특별시 마포구 동교로36길 15, 3~5층 (연남동)",CDFI2262212026000141,2026-03-11,영업/정상(영업중),37.5612674258596,126.925181503312
결,외국인관광도시민박업,"서울특별시 마포구 동교로8길 14, 2층 202호 (합정동)",CDFI2262212026000144,2026-03-11,영업/정상(영업중),37.551366668441,126.90504753455
퓨어하우스,외국인관광도시민박업,"서울특별시 강남구 도곡로69길 13, 202호 (대치동)",CDFI2262212026000085,2026-03-11,영업/정상(영업중),37.4981765034218,127.055768335994
"오늘, 신도림",외국인관광도시민박업,"서울특별시 구로구 공원로6나길 35-8, 1층 (구로동)",CDFI2262212026000008,2026-02-10,영업/정상(영업중),37.5046025554912,126.89157852606
스프링 하우스(Spring House),외국인관광도시민박업,서울특별시 관악구 남부순환로180길 15 (신림동),CDFI2262212026000040,2026-02-11,영업/정상(영업중),37.4839088675276,126.931231502089
라인 스테이,외국인관광도시민박업,"서울특별시 구로구 경서로1나길 18, 101호 (개봉동)",CDFI2262212026000015,2026-03-11,영업/정상(영업중),37.4986517919675,126.855488125247
한스테이 마포,외국인관광도시민박업,"서울특별시 마포구 성산로2길 21-33, 지층 B02호 (성산동)",CDFI2262212026000060,2026-02-11,영업/정상(영업중),37.5631724726283,126.90645189293
집콕,외국인관광도시민박업,"서울특별시 구로구 개봉로17라길 27, 101호 (개봉동)",CDFI2262212026000009,2026-02-10,영업/정상(영업중),37.4927639054598,126.853301221827
SSOL HOUSE,외국인관광도시민박업,"서울특별시 마포구 성미산로23길 76, 1층 (연남동)",CDFI2262212026000145,2026-03-11,영업/정상(영업중),37.566396895537,126.919708056231
우디스토리,외국인관광도시민박업,"서울특별시 강남구 언주로153길 14-2, 201호 (신사동)",CDFI2262212026000064,2026-02-11,영업/정상(영업중),37.5229079892673,127.032019688287
소브르,외국인관광도시민박업,"서울특별시 서대문구 신촌로3가길 8, 2층 2층호 (창천동)",CDFI2262212026000024,2026-02-11,영업/정상(영업중),37.558305224576,126.929434965355
곳모닝서울,외국인관광도시민박업,"서울특별시 광진구 아차산로58가길 15, 102호 (구의동, 썬빌리지)",CDFI2262212026000037,2026-03-11,영업/정상(영업중),37.5360178676683,127.09025483796
K-Hubhouse,외국인관광도시민박업,"서울특별시 중랑구 동일로172길 48, 롯데빌 2층 201호 (묵동)",CDFI2262212026000007,2026-02-11,영업/정상(영업중),37.6174805201745,127.078550763936
루미홈,외국인관광도시민박업,"서울특별시 은평구 가좌로 293, 602호 (신사동)",CDFI2262212026000010,2026-02-11,영업/정상(영업중),37.5942076155737,126.911664416938
달고나스테이,외국인관광도시민박업,"서울특별시 마포구 월드컵로5길 33-22, 1층 102호 (합정동)",CDFI2262212026000059,2026-02-11,영업/정상(영업중),37.5507278702519,126.910599598949
슬로우 포레스트,외국인관광도시민박업,"서울특별시 서초구 논현로5길 24-14, 101호 (양재동, 태림빌라)",CDFI2262212026000005,2026-02-11,영업/정상(영업중),37.4724208538861,127.048331999354
슬로우 아뜰리에,외국인관광도시민박업,"서울특별시 강남구 학동로4길 43-2, B102호 (논현동)",CDFI2262212026000065,2026-02-11,영업/정상(영업중),37.5085845612448,127.024448364632
스테이 안,외국인관광도시민박업,"서울특별시 관악구 법원단지13길 8, B03호 (신림동)",CDFI2262212026000041,2026-02-11,영업/정상(영업중),37.4744906014349,126.921244262809
로컬스테이,외국인관광도시민박업,"서울특별시 강동구 천호대로200길 24-1, 202호 (둔촌동)",CDFI2262212026000019,2026-03-13,영업/정상(영업중),37.5357878577611,127.149097140823
슬로우 스테이,외국인관광도시민박업,"서울특별시 동대문구 이문로21길 17, 1층 (이문동)",CDFI2262212026000013,2026-03-13,영업/정상(영업중),37.5952672266943,127.058404888682
작은정원,외국인관광도시민박업,"서울특별시 관악구 낙성대역10길 3, 202호 (봉천동)",CDFI2262212026000058,2026-03-13,영업/정상(영업중),37.4742518811544,126.963733977696
가든스테이,외국인관광도시민박업,"서울특별시 강동구 천호대로200길 24-1, 102호 (둔촌동)",CDFI2262212026000020,2026-03-13,영업/정상(영업중),37.5357878577611,127.149097140823
순스테이,외국인관광도시민박업,"서울특별시 송파구 토성로15길 6, 402호 (풍납동)",CDFI2262212026000028,2026-03-13,영업/정상(영업중),37.5293774165658,127.117306204926
다온스테이(DAON STAY),외국인관광도시민박업,"서울특별시 강북구 삼양로119길 4, 201호 (수유동, 더하우스)",CDFI2262212026000009,2026-03-13,영업/정상(영업중),37.6442266209654,127.015652355384
포엠 스테이,외국인관광도시민박업,"서울특별시 용산구 청파로47나길 78, 2층 (청파동1가)",CDFI2262212026000047,2026-03-12,영업/정상(영업중),37.5481214373732,126.968410975715
