업소명,민박업소형태,주소,지번주소,지방행정데이터인허가번호,지방행정데이터인허가일자,영업상태,latitude,longitude,coord_duplicate_count
MOMO STAY,외국인관광도시민박업,"서울특별시 마포구 와우산로3안길 7, 202호 (상수동, 석진하우징)",서울 마포구 상수동 334-11,CDFI2262212024000420,2024-11-26,영업/정상(영업중),37.5463911393995,126.922247094168,7
스테이인공덕엠,외국인관광도시민박업,"서울특별시 마포구 만리재로6길 3-16, 2층 (공덕동)",서울 마포구 공덕동 111-385,CDFI2262212024000386,2024-11-14,영업/정상(영업중),37.5482752849935,126.959687778801,2
로프트 무아,외국인관광도시민박업,"서울특별시 마포구 연남로7길 8, 2층 301호 (연남동)",서울 마포구 연남동 366-7,CDFI2262212024000350,2024-10-24,영업/정상(영업중),37.5641815446488,126.919734316282,2
블루 게스트하우스,외국인관광도시민박업,"서울특별시 마포구 월드컵로8길 57, 201호 (서교동)",서울 마포구 서교동 482-6,CDFI2262212024000387,2024-11-14,영업/정상(영업중),37.5536549699173,126.915532491542,4
래빗코지네스트,외국인관광도시민박업,"서울특별시 마포구 방울내로 57-14, B02호 (망원동)",서울 마포구 망원동 436-5,CDFI2262212024000156,2024-07-08,영업/정상(영업중),37.5602192805687,126.901688194829,6
Jenny House,외국인관광도시민박업,"서울특별시 마포구 월드컵북로6길 52-9, 202호 (동교동)",서울 마포구 동교동 204-40,CDFI2262212017000078,2017-09-01,영업/정상(영업중),37.558864458741,126.921694273381,3
볼 게스트하우스,외국인관광도시민박업,"서울특별시 마포구 양화로8길 16-8, 지층 비01호 (서교동)",서울 마포구 서교동 394-70,CDFI2262212022000090,2022-12-23,영업/정상(영업중),37.5498376716101,126.915854679525,3
스테이 윤슬,외국인관광도시민박업,"서울특별시 마포구 대흥로30길 36-12, 102호 (염리동)",서울 마포구 염리동 9-70,CDFI2262212023000191,2023-12-08,영업/정상(영업중),37.5561530598504,126.947913962038,2
YAB Guest House,외국인관광도시민박업,"서울특별시 마포구 양화로18안길 28-6, 지하1층 (동교동)",서울 마포구 동교동 170-22,CDFI2262212021000045,2021-07-20,영업/정상(영업중),37.5568048110435,126.926364347493,2
더 유니버스 홍대,외국인관광도시민박업,서울특별시 마포구 와우산로37길 15 (동교동),서울 마포구 동교동 189-1,CDFI2262212017000054,2017-07-06,영업/정상(영업중),37.556112129416,126.930077939704,3
하이 스트릿 게스트하우스,외국인관광도시민박업,"[121-869] 서울특별시 마포구 월드컵북로6길 81-7, 2~3층 (연남동)",서울 마포구 연남동 567-19,CDFI2262212014000037,2014-07-30,영업/정상(영업중),37.5602568040148,126.922155838098,2
클라우스 하우스,외국인관광도시민박업,"서울특별시 마포구 와우산로29바길 5-3, 2층 (서교동)",서울 마포구 서교동 332-23,CDFI2262212023000154,2023-11-07,영업/정상(영업중),37.5559961495616,126.926482617996,2
스테이,외국인관광도시민박업,"서울특별시 마포구 서강로11길 11, 301호 (창전동)",서울 마포구 창전동 2-40,CDFI2262212024000048,2024-03-21,영업/정상(영업중),37.5533644605735,126.932737629705,2
스테이 락,외국인관광도시민박업,"서울특별시 마포구 대흥로30길 36-12, 202호 (염리동)",서울 마포구 염리동 9-70,CDFI2262212023000153,2023-11-06,영업/정상(영업중),37.5561530598504,126.947913962038,2
도피소387,외국인관광도시민박업,"서울특별시 마포구 월드컵로3길 31-25, 2층 (합정동)",서울 마포구 합정동 387-16,CDFI2262212024000049,2024-03-21,영업/정상(영업중),37.5498261582382,126.911325722975,2
망원 리포소 스테이,외국인관광도시민박업,"서울특별시 마포구 망원로7길 17-12, 지층 (망원동)",서울 마포구 망원동 424-35,CDFI2262212023000155,2023-11-07,영업/정상(영업중),37.5582279567524,126.90483952302,2
hyuk House,외국인관광도시민박업,"서울특별시 마포구 신촌로10길 22-10, 301호 (동교동)",서울 마포구 동교동 187-21,CDFI2262212024000092,2024-05-02,영업/정상(영업중),37.5555894355937,126.931572771671,2
AYS House,외국인관광도시민박업,"서울특별시 마포구 양화로18안길 40-4, 2층 (동교동)",서울 마포구 동교동 170-9,CDFI2262212023000164,2023-11-15,영업/정상(영업중),37.5569879830462,126.926797856396,2
보노룸,외국인관광도시민박업,"서울특별시 마포구 동교로38길 26-16, 지하1층 오른쪽호 (연남동)",서울 마포구 연남동 390-53,CDFI2262212019000109,2019-09-17,영업/정상(영업중),37.5616075132306,126.925120270961,6
KING HOUSE,외국인관광도시민박업,"서울특별시 마포구 홍익로2길 27, 3층 (서교동)",서울 마포구 서교동 346-29,CDFI2262212021000047,2021-07-22,영업/정상(영업중),37.5548409496837,126.92401421753,3
조이스테이,외국인관광도시민박업,"서울특별시 마포구 월드컵북로4길 71, 301호 (동교동)",서울 마포구 동교동 197-6,CDFI2262212023000008,2023-02-01,영업/정상(영업중),37.5592522623236,126.922535806765,2
호호해피하우스,외국인관광도시민박업,"서울특별시 마포구 와우산로25길 22, 3-B호 (서교동, 협화빌라)",서울 마포구 서교동 340-12,CDFI2262212023000007,2023-02-01,영업/정상(영업중),37.5542820679405,126.926155425259,6
JS house5,외국인관광도시민박업,"서울특별시 마포구 연희로1길 30-3, 401호 (동교동)",서울 마포구 동교동 113-26,CDFI2262212022000031,2022-05-11,영업/정상(영업중),37.5604230745813,126.925852265141,5
한강 레지던스 앤 게스트하우스,외국인관광도시민박업,"서울특별시 마포구 마포대로4길 120-39, 3층 (마포동)",서울 마포구 마포동 293-9,CDFI2262212016000035,2016-06-15,영업/정상(영업중),37.5360544134787,126.945383108649,6
리버뷰게스트하우스,외국인관광도시민박업,"서울특별시 마포구 마포대로4길 120-39, 2층 (마포동)",서울 마포구 마포동 293-9,CDFI2262212016000036,2016-06-15,영업/정상(영업중),37.5360544134787,126.945383108649,6
Hongdae Oasis,외국인관광도시민박업,"서울특별시 마포구 신촌로2안길 31, 2층 (동교동)",서울 마포구 동교동 179-35,CDFI2262212021000056,2021-09-17,영업/정상(영업중),37.5571425184332,126.928885347864,2
딸기핑크게스트하우스,외국인관광도시민박업,"서울특별시 마포구 동교로30길 22, 201호 (동교동, 삼성하이빌)",서울 마포구 동교동 150-10,CDFI2262212023000132,2023-09-26,영업/정상(영업중),37.5600483800933,126.924901921995,4
심스테이 공덕,외국인관광도시민박업,"서울특별시 마포구 새창로6가길 18, 102호 (도화동)",서울 마포구 도화동 4-78,CDFI2262212024000058,2024-04-02,영업/정상(영업중),37.5412414086084,126.953668718172,4
이강게스트하우스,외국인관광도시민박업,"[121-843] 서울특별시 마포구 월드컵북로11길 12, 4층 401호 (성산동)",서울 마포구 성산동 39-3,CDFI2262212014000034,2014-08-26,영업/정상(영업중),37.5602876255967,126.915357949819,2
카키하우스,외국인관광도시민박업,"서울특별시 마포구 망원로7길 17-12, 지층 2호 (망원동)",서울 마포구 망원동 424-35,CDFI2262212024000043,2024-03-12,영업/정상(영업중),37.5582279567524,126.90483952302,2
이노게스트하우스,외국인관광도시민박업,"[121-210] 서울특별시 마포구 월드컵로8길 37-7, 1층 (서교동)",서울 마포구 서교동 483-25,CDFI2262212014000031,2014-08-26,영업/정상(영업중),37.553694330766,126.91426470921,2
에이블 게스트하우스(Able Guesthouse),외국인관광도시민박업,"[121-836] 서울특별시 마포구 와우산로29마길 7-8, 2,3층 (서교동)",서울 마포구 서교동 333-37,CDFI2262212014000035,2014-08-12,영업/정상(영업중),37.5553561742005,126.926923037745,2
스위트룸,외국인관광도시민박업,"서울특별시 마포구 와우산로35길 53, 낙원주택 402호 (서교동)",서울 마포구 서교동 330-1,CDFI2262212022000039,2022-06-16,영업/정상(영업중),37.5564460055054,126.927924476281,3
H mansion,외국인관광도시민박업,"서울특별시 마포구 월드컵로20길 66, 102호 (서교동)",서울 마포구 서교동 247-150,CDFI2262212024000042,2024-03-12,영업/정상(영업중),37.55809180728,126.912638066298,3
르컨셉션,외국인관광도시민박업,"서울특별시 마포구 동교로27길 93-9, 401호 (연남동)",서울 마포구 연남동 493-17,CDFI2262212023000052,2023-05-18,영업/정상(영업중),37.5612777375638,126.919358044995,6
한스,외국인관광도시민박업,"서울특별시 마포구 동교로27길 93-9, 301호 (연남동)",서울 마포구 연남동 493-17,CDFI2262212023000071,2023-06-15,영업/정상(영업중),37.5612777375638,126.919358044995,6
Bliss penthouse2,외국인관광도시민박업,"서울특별시 마포구 와우산로29길 20, 5~6층 (서교동)",서울 마포구 서교동 328-14,CDFI2262212018000069,2018-09-13,영업/정상(영업중),37.5551320436853,126.928903215773,3
한강 게스트하우스,외국인관광도시민박업,"[121-050] 서울특별시 마포구 마포대로4길 120-39, 지하1층 (마포동)",서울 마포구 마포동 293-9,CDFI2262212014000053,2014-03-26,영업/정상(영업중),37.5360544134787,126.945383108649,6
스테이온 3,외국인관광도시민박업,"서울특별시 마포구 와우산로29길 48-21, 302호 (서교동)",서울 마포구 서교동 330-32,CDFI2262212023000102,2023-08-04,영업/정상(영업중),37.5562256344469,126.927504018868,3
이레스테이,외국인관광도시민박업,"서울특별시 마포구 신촌로2안길 12, 2층 201호 (동교동)",서울 마포구 동교동 176-17,CDFI2262212023000070,2023-06-13,영업/정상(영업중),37.557378541512,126.927783352702,4
헤이마 게스트하우스2,외국인관광도시민박업,"서울특별시 마포구 와우산로29마길 15-7, 2층 (서교동)",서울 마포구 서교동 333-38,CDFI2262212018000085,2018-10-29,영업/정상(영업중),37.5552621423269,126.926829648623,2
마포스테이,외국인관광도시민박업,"서울특별시 마포구 새터산9길 19, 201호 (성산동)",서울 마포구 성산동 200-339,CDFI2262212024000069,2024-04-16,영업/정상(영업중),37.5656642722088,126.906004624239,5
그루홈스테이,외국인관광도시민박업,"서울특별시 마포구 동교로41길 12, 102호 (연남동)",서울 마포구 연남동 229-47,CDFI2262212024000122,2024-06-04,영업/정상(영업중),37.5629779139299,126.924109291658,6
딸기핑크게스트하우스,외국인관광도시민박업,"서울특별시 마포구 동교로30길 22, 201호 (동교동, 삼성하이빌)",서울 마포구 동교동 150-10,CDFI2262212015000029,2015-10-26,영업/정상(영업중),37.5600483800933,126.924901921995,4
드래곤 하우스,외국인관광도시민박업,"서울특별시 마포구 동교로27길 27-9, 201호 (동교동)",서울 마포구 동교동 204-14,CDFI2262212023000058,2023-05-31,영업/정상(영업중),37.5589466911909,126.921787106975,3
스테이 포그,외국인관광도시민박업,"서울특별시 마포구 성미산로29길 35-13, 2층 (연남동)",서울 마포구 연남동 245-80,CDFI2262212023000210,2023-12-28,영업/정상(영업중),37.5654220788184,126.921405117787,2
JUST MANSION 1,외국인관광도시민박업,"서울특별시 마포구 동교로38길 33, 지빌딩 401호 (연남동)",서울 마포구 연남동 390-35,CDFI2262212020000071,2020-09-22,영업/정상(영업중),37.5615085236221,126.925738233308,3
미호재 세번째,외국인관광도시민박업,"서울특별시 마포구 동교로25길 9, 지하1층 102호 (동교동)",서울 마포구 동교동 201-11,CDFI2262212023000044,2023-05-04,영업/정상(영업중),37.5575417823091,126.921810871194,5
봉봉하우스,외국인관광도시민박업,"서울특별시 마포구 성미산로 154, 401호 (연남동)",서울 마포구 연남동 239-24,CDFI2262212022000029,2022-04-19,영업/정상(영업중),37.5642997769042,126.923568389635,3
스테이 온,외국인관광도시민박업,"서울특별시 마포구 와우산로29길 48-21, 4층 401호 (서교동)",서울 마포구 서교동 330-32,CDFI2262212022000055,2022-09-07,영업/정상(영업중),37.5562256344469,126.927504018868,3
라라랜드,외국인관광도시민박업,"서울특별시 마포구 동교로27길 27-10, 202호 (동교동)",서울 마포구 동교동 204-7,CDFI2262212022000061,2022-09-20,영업/정상(영업중),37.5590788798606,126.921669941898,4
JUST MANSION 3,외국인관광도시민박업,"서울특별시 마포구 동교로38길 33, 지빌딩 302호 (연남동)",서울 마포구 연남동 390-35,CDFI2262212020000073,2020-09-22,영업/정상(영업중),37.5615085236221,126.925738233308,3
JUST MANSION 2,외국인관광도시민박업,"서울특별시 마포구 동교로38길 33, 지빌딩 301호 (연남동)",서울 마포구 연남동 390-35,CDFI2262212020000072,2020-09-22,영업/정상(영업중),37.5615085236221,126.925738233308,3
LaLa House,외국인관광도시민박업,"[121-836] 서울특별시 마포구 와우산로29마길 5, 3층 (서교동)",서울 마포구 서교동 333-30,CDFI2262212014000065,2014-01-09,영업/정상(영업중),37.5557344007179,126.92690331569,2
H. house,외국인관광도시민박업,"서울특별시 마포구 와우산로29나길 14-4, 지층 102호 (서교동)",서울 마포구 서교동 335-33,CDFI2262212024000001,2024-01-03,영업/정상(영업중),37.5548125565002,126.92787410336,2
디자인그램,외국인관광도시민박업,"서울특별시 마포구 홍익로 13-9, 이층201호 (서교동, 동덕빌라)",서울 마포구 서교동 358-77,CDFI2262212020000065,2020-08-11,영업/정상(영업중),37.5533818650637,126.923164885322,2
Janet's House,외국인관광도시민박업,"서울특별시 마포구 월드컵북로42나길 12, 2층 (상암동)",서울 마포구 상암동 1524-3,CDFI2262212015000028,2015-10-29,영업/정상(영업중),37.5754966349093,126.89764361085,2
